ano_teste,codigo_unidade,nome_unidade,status_unidade,anos_historico,demanda_bruta_observada_2025,demanda_2024,prev_ppml_base_2025,prev_persistencia_2025,prev_ppml_cag_fem_2025,prev_ppml_cond_total_observado_DIAGNOSTICO,prev_persistencia_cond_total_observado_DIAGNOSTICO
2025,312802,EDI LUCIA MARIA BATISTA DE ALBUQUERQUE,continuante,4,76,108,120.20935345065044,99.28757796077208,107.68549413899112,116.64328582657642,86.61797969178562
2025,312803,EDI PROFESSORA LUIZA HELENA MAIA MEDEIROS,continuante,4,70,135,97.2900898583293,124.1094724509651,87.15529050505194,94.40393308576608,108.27247461473203
2025,312804,EDI PROFESSORA TÂNIA MARTINS NOVO LENZ,continuante,4,129,170,163.0724678439825,156.28600234565974,146.08063760691488,158.2348455520116,136.34311618151443
2025,312805,EDI TANIA CRISTINA MOREIRA,continuante,4,273,392,268.4383708909417,360.37713482058007,240.4633912120529,260.47501898849305,314.3911855479626
2025,312806,EDI PROFESSORA ELIANE MONTE CHIARI DANTAS,continuante,4,189,295,225.19082357106367,271.20218054099774,201.7238897263645,218.5104307220579,236.59540749145145
2025,312809,EDI PROFESSORA VALÉRIA PEREIRA DE SOUZA PINTO,continuante,4,161,254,213.36536034601204,233.50967409292693,191.1310912442287,207.03577548603556,203.71265594179212
2025,312810,EDI MARIA MAZZETTI,continuante,4,55,92,78.78800167495706,84.5783071517688,70.58182310993331,76.45071814523658,73.78568640411368
2025,312812,EDI HERMENEGILDO DE BARROS,continuante,4,152,169,144.19588201133993,155.36667292009702,129.17171204879523,139.91824261303356,135.5410978510349
2025,312813,EDI JORNALISTA JORGE BASTOS MORENO,continuante,2,217,301,280.3424732970591,276.718157094374,254.92180560135088,272.0259805368855,241.4075174743284
2025,313601,CM VILA DOS MINEIROS,continuante,4,102,143,135.9055402909092,131.46410785546672,121.74554005292389,131.87383782141157,114.688621258568
2025,313602,CM ACONCHEGO,continuante,4,76,83,113.68512069780571,76.30434232170445,101.8413349867826,110.31259754031429,66.5675214297982
2025,313603,CM SYLVIA ORTHOF,continuante,4,147,223,160.77886312691038,205.01046190048305,144.02611400467447,156.00928170937385,178.85008769692772
2025,313604,CM NOSSO CANTINHO,continuante,4,111,177,145.43068387597285,162.72130832459865,130.27780046869174,141.11641349326123,141.95724449487088
2025,313606,CM CANTINHO DO QUETO,continuante,4,73,121,116.68264835634172,111.23886049308722,104.5264060795826,113.22120211567474,97.04421798801908
2025,313607,CM ODETINHA VIDAL DE OLIVEIRA,continuante,4,133,262,207.1881676972066,240.86430949742856,185.5977978859644,201.0418321941249,210.1288025856281
2025,313608,CM RACHEL LEITE DIAS,continuante,4,322,430,347.35815562553194,395.3116529919628,311.156720111282,337.053610786242,344.8678821061835
2025,313609,CM RECANTO DA CACHOEIRA,continuante,4,128,157,140.1388013160628,144.33471981334458,125.5375338714668,135.98151714553515,125.91687788528095
2025,313610,CM EMMANUEL,continuante,4,134,202,178.59959210416173,185.70454396366625,159.9892430511631,173.30135028858666,162.0077027568583
2025,313611,CM JOSÉ RAMOS JANUÁRIO - ZÉ PRETINHO,continuante,4,133,216,214.4243281752708,198.5751559215441,192.0796741979341,208.06332853114932,173.23595938357124
2025,313612,CM MARCILIA CATARINA DA COSTA ORGÉLIO - TIA MANA,continuante,4,218,311,265.0842273408044,285.911451350001,237.4588775106104,257.2203777015099,249.4277007791234
2025,313801,EDI PROF. JOSÉ LIBONATI FILHO,continuante,4,101,127,115.80100578535976,116.75483704646346,103.73666425048408,112.365713890741,101.85632797089607
2025,313802,EDI ANÍSIO TEIXEIRA,continuante,4,316,373,351.5958706530495,342.9098757348887,314.95270336054404,341.16561198263173,299.1528372688522
2025,313804,EDI GEORGE BERNANOS,continuante,4,84,135,120.0330131938153,124.1094724509651,107.52753525586206,116.47217678730188,108.27247461473203
2025,313805,EDI MAURÍCIO CARDOSO,continuante,4,160,232,183.71689912251995,213.2844267305474,164.5731313862943,178.26684996120366,186.0682526712432
2025,313806,EDI EDUCANDÁRIO DE SANTA CRUZ,continuante,4,28,34,88.302035514944,31.25720046913195,79.10413322612229,85.68251364787939,27.268623236302883
2025,313809,EDI ESCULTORA LYGIA CLARK,continuante,4,123,125,115.09570172001146,114.91617819533803,103.10487973602714,111.68133300583057,100.25229130993708
2025,328601,CM GERALDA DE JESUS ALEIXO,continuante,4,105,127,124.08896697473304,116.75483704646346,111.16070409846331,120.4078087708912,101.85632797089607
2025,328602,CM TIA ANDREZA,continuante,4,214,303,253.0802459580399,278.5568159454994,226.70616938967905,245.5725001338004,243.01155413528747
2025,328604,CM DA COMUNIDADE DO JACAREZINHO,continuante,4,201,302,228.8974516383038,277.6374865199367,205.0441456284,222.107099905354,242.209535804808
2025,328801,EDI PADRE NELSON CARLOS DEL MÔNACO,continuante,4,288,339,294.56659871022185,311.6526752657567,263.8680598287267,285.8281405067563,271.88421403254927
2025,329801,EDI DONA LINDU,continuante,4,323,406,300.9224128039495,373.247746778458,269.5613553451865,291.99540635349933,325.6194421746756
2025,330601,CM JOSÉ DE VIEIRA DA SILVA,continuante,4,220,278,205.2468077433088,255.5735803064318,183.8588017486444,199.15806360628596,222.9610958733
2025,330602,CM NOVA BRASÍLIA,continuante,4,258,341,279.0306448099844,313.4913341168822,249.95154567064097,270.75306806559337,273.48825069350835
2025,4001,CP CENTRO EDUCACIONAL APRENDIZ DA MARÉ,continuante,1,178,248,189.5219307808607,227.99369753955068,182.55604058853467,183.89967259537696,198.9005459589152
2025,4002,CP INSTITUTO EDUCACIONAL LUIZ ANTONIO - IELA,continuante,1,114,174,133.27118760614758,159.96332004791054,128.36036663729075,129.31763446155568,139.5511895034324
2025,4003,CP ASSOCIAÇÃO CIVIL CENTRO EDUCACIONAL COMUNITÁRIO ESTAÇÃO DO SABER,continuante,1,100,158,121.12903339346158,145.25404923890727,116.66182659897136,117.535683026619,126.71889621576044
2025,4004,CP CRECHE DO CENTRO COMUNITÁRIO DA VILA PROLETÁRIA DA PENHA,continuante,1,108,118,90.8247048240866,108.4808722163991,87.46470577664927,88.13034677255429,94.6381629965806
2025,4005,CP CASA DE JOEL,continuante,1,193,220,168.22328565844737,202.2524736237949,162.0355143121039,163.23286190703587,176.4440327054892
2025,4006,CP COMUNIDADE INSTITUCIONAL ADULÃO TEMPO FELIZ,continuante,1,92,112,86.28743516594643,102.96489566302289,83.09321824288921,83.72767737608368,89.82605301370361
2025,4007,CP CRECHE CASULO BOM JESUS DA PENHA,continuante,1,80,141,108.23944341628273,129.6254490043413,104.24316634174916,105.02846886451412,113.084584597609
2025,4008,CP CRECHE COMUNITÁRIA CASULO DO PARQUE PROLETÁRIO DA PENHA,continuante,1,65,56,44.13926110665887,51.48244783151144,42.4852880857458,42.82984893976269,44.91302650685181
2025,4009,CP CRECHE COMUNITÁRIA DE MANGUINHOS,continuante,1,59,76,59.13696347468961,69.86903634276553,56.93484540128639,57.38263733633537,60.95339311644174
2025,4010,CP CRECHE COMUNITÁRIA SAGRADO CORAÇÃO DE MARIA,continuante,1,114,116,89.3119833908732,106.6422133652737,86.00725566889906,86.66250093988589,93.0341263356216
2025,4011,CP CRECHE E PRÉ-ESCOLA NOVA JERUSALÉM,continuante,1,71,108,83.26414955019305,99.28757796077208,80.18039850683797,80.79407896555341,86.61797969178562
2025,4012,CP CRECHE ESCOLA MIMI I,continuante,1,200,286,218.44776785078963,262.92821571093344,210.4251181374188,211.96741095573535,229.377242517136
2025,4013,CP RECANTO DA CRIANÇA FELIZ,continuante,1,87,110,84.7756290282936,101.12623681189748,81.63665085315633,82.26071968629786,88.2220163527446
2025,4014,CP CRECHE SAGRADO CORAÇÃO DE MARIA E SANTO ANTÔNIO,continuante,1,109,97,74.95741037392285,89.17495427958231,72.17718133528071,72.73376315641568,77.79577805651115
2025,4015,CP ESPAÇO DE EDUCAÇÃO INFANTIL VILA DO JOÃO,continuante,1,325,239,182.6743585181564,219.71973270948632,175.95863491130442,177.25523681954817,191.6823809845997
2025,4016,CP CRECHE LAR IRMÃO FRANCISCO,continuante,1,182,167,127.95784192384828,153.52801406897163,123.24114353216224,124.16191170517072,133.93706119007592
2025,4017,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL I,continuante,1,144,199,152.26000501994244,182.94655568697812,146.6554370908323,147.7431395784702,159.60164776541978
2025,4018,CP SOCIEDADE DE ENSINO TEREZA CRISTINA,continuante,1,149,190,145.42194778156784,174.6725908569138,140.0672036419685,141.10793655925036,152.38348279110434
2025,4020,CP CENTRO CULTURAL EDUCAR,continuante,1,77,124,95.36454475954056,113.99684876977534,91.83867202833952,92.53551019784013,99.45027297945758
2025,4021,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL II,continuante,1,184,222,169.74411341567605,204.0911324749204,163.50078032507056,164.70857358576345,178.04806936644823
2025,4022,CP CRECHE VALE DO SOL NO GROTÃO,continuante,1,306,327,249.67763812073,300.6207221590043,240.51406260054665,242.2708322757661,262.25999406679534
2025,4023,CP CENTRO CULTURAL EDUCAR - UNIDADE III,continuante,1,106,213,162.90106383013628,195.81716764485603,156.90773425584456,158.06852631973075,170.82990439213276
2025,4024,CP CRECHE VALE DO SOL,continuante,1,358,461,351.84343349720723,423.8108651844067,338.9474497391861,341.4058307573129,369.7304503510479
2025,4025,CP CRECHE E PRÉ-ESCOLA NOVA JERUSALÉM NO CORDOVIL,continuante,1,189,261,199.41522950481956,239.94498007186584,192.08790236348656,193.49948190888583,209.32678425514865
2025,4026,CP CRECHE ESCOLA PATINHO ESTUDIOSO,continuante,1,40,56,44.13926110665887,51.48244783151144,42.4852880857458,42.82984893976269,44.91302650685181
2025,4027,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL IV,continuante,1,392,463,353.36912044151774,425.64952403553207,340.41739920554284,342.88625747302723,371.3344870120069
2025,4028,CP CRECHE TIA NANE I,continuante,1,92,127,97.63535375729462,116.75483704646346,94.02651248294131,94.73895456701166,101.85632797089607
2025,4029,CP SOLZINHO,continuante,1,290,358,273.30151780130933,329.11993435144814,263.27489112455066,265.1938983335643,287.1225623116597
2025,4030,CP CRECHE VALE DO SOL II,continuante,1,327,349,266.4421111321228,320.8459695213838,256.6660788717587,258.5379792245482,279.9043973373443
2025,4032,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL V,continuante,1,377,489,373.20475145237424,449.5520891001624,359.5283812701175,362.13345505902606,392.18696360447376
2025,4034,CP CASA DE JOEL II,continuante,1,341,442,337.35040436245146,406.34360609871527,324.9838904699947,327.3427442226014,354.49210207193744
2025,4035,CP INSTITUTO DE EDUCAÇÃO EUCLIDES DOS SANTOS,continuante,1,178,269,205.50469636421383,247.29961547636748,197.95490015601715,199.40830183863775,215.74293089898453
2025,4036,CP CRECHE GIZ COLORIDO,continuante,1,93,165,126.44006354741492,151.6893552178462,121.7788172510495,122.68915894590732,132.33302452911693
2025,4037,CP CRECHE ESCOLA MIMI II,continuante,1,92,108,83.26414955019305,99.28757796077208,80.18039850683797,80.79407896555341,86.61797969178562
2025,4038,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VIII,continuante,1,227,324,247.39192202109385,297.8627338823162,238.3118507163105,240.05292303097744,259.8539390753569
2025,4039,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL IX,continuante,1,89,103,79.48695866380045,94.69093083295854,76.54122187124464,77.12894024268437,82.60788803938814
2025,4040,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL X,continuante,1,503,311,237.48819517182483,285.911451350001,228.76993772487077,230.44299494745383,249.4277007791234
2025,4041,CP CRECHE ESCOLA OTACÍLIO BATISTA,continuante,1,105,106,81.75300847734839,97.44891910964664,78.7244725377484,79.32776661111204,85.01394303082662
2025,4042,CP CENTRO CULTURAL PEDACINHO DO CÉU,continuante,1,167,227,173.54654263601302,208.68777960273388,167.16429221592375,168.39820193540075,182.0581610188457
2025,4043,CP ASSOCIAÇÃO COMUNITÁRIA EDUCACIONAL FLORESCER,continuante,1,104,133,102.17861763066882,122.27081359983968,98.403780526856,99.1474403574714,106.66843795377304
2025,4044,CP CRECHE HOUSE BABY - BONSUCESSO,continuante,1,186,240,183.4351300707877,220.63906213504904,176.69161269541593,177.9934397223591,192.4843993150792
2025,4045,CP CRECHE CRIANÇA FELIZ EM LUCAS,continuante,1,112,155,118.85347455872164,142.49606096221916,114.46940614945414,115.32762972663406,124.31284122432194
2025,4046,CP CRECHE TIA NANE III,continuante,1,84,123,94.6077366801272,113.07751934421265,91.10951555519765,91.8011531899296,98.64825464897808
2025,4047,CP CRECHE VALE DO SOL III,continuante,1,305,355,271.0149747584784,326.36194607476,261.0718822397647,262.97518667724387,284.71650732022124
2025,4048,CP INSTITUTO DE EDUCAÇÃO EUCLIDES DOS SANTOS II,continuante,1,117,218,166.70254236513586,200.41381477266955,160.57032971937073,161.7572321865632,174.8399960445302
2025,4049,CP INSTITUTO JOSEFA LAURENTINO,continuante,1,91,228,174.3070887344091,209.60710902829655,167.89705267640426,169.1361860721836,182.8601793493252
2025,4050,CP CENTRO EDUCACIONAL CARIOQUINHA,continuante,1,112,160,122.64627565398187,147.0927080900327,118.12363599154747,119.00791557410278,128.32293287671945
2025,410601,CM MANGUINHOS,continuante,4,62,61,90.94534423388866,56.07909495932496,81.47190868914704,88.24740735690612,48.92311815924929
2025,410602,CM DR. JUVENIL DE SOUZA LOPES,continuante,4,27,16,99.22897184727682,14.70927080900327,88.89206721919201,96.2852972186632,12.832293287671945
2025,410603,CM CHICO BENTO,continuante,4,143,380,273.91100090233107,349.3451817138276,245.36556417910117,265.78530082861334,304.7669655822087
2025,410801,EDI DOUTOR DOMINGOS ARTHUR MACHADO FILHO,continuante,4,452,463,323.6982622943542,425.64952403553207,289.96309140040194,314.0955994399133,371.3344870120069
2025,410802,EDI DOUTOR ANTÔNIO FERNANDES FIGUEIRA,continuante,4,187,154,130.967030891503,141.57673153665647,117.32181160231112,127.08183165137048,123.51082289384247
2025,410803,EDI JOAQUIM VENÂNCIO,continuante,4,68,71,67.34067182313174,65.272389214952,60.32773906457388,65.34297877613895,56.94330146404425
2025,410804,EDI SARGENTO JORGE FALEIRO SOUZA,continuante,4,22,20,46.75522866459847,18.38658851125409,41.88807545984112,45.36821257632501,16.04036660958993
2025,410805,EDI COMPOSITOR NEOCI DIAS DE ANDRADE,continuante,4,150,150,171.1886721327606,137.89941383440564,153.3508237379642,166.11027878168517,120.30274957192448
2025,410807,EDI PROFESSORA TANIA DA ROCHA CORREA,continuante,4,132,168,189.01086077421155,154.44734349453432,169.31526018634202,183.4037637234651,134.7390795205554
2025,410808,EDI ALMIR LEITE RIBEIRO,continuante,4,158,225,184.2462865115185,206.84912075160847,165.04733640555918,178.7805328216085,180.4541243578867
2025,410810,EDI MIGUEL COUTO,continuante,4,42,48,112.4508925371864,44.12781242700981,100.73576041001606,109.11498334489784,38.49687986301584
2025,411601,CM CARLOS DRUMMOND DE ANDRADE,continuante,4,138,253,208.600079096113,232.5903446673642,186.86253421802832,202.4118585700845,202.91063761131264
2025,411602,CM TEMPO DE APRENDER,continuante,4,94,119,109.27729709318864,109.4002016419618,97.89297447211258,106.0355341186434,95.44018132706007
2025,411603,CM MORRO DA PAZ,continuante,4,108,143,115.4483526346448,131.46410785546672,103.4207709918837,112.0235223634122,114.688621258568
2025,411604,CM BETINHO,continuante,4,11,35,90.0642182521949,32.17652989469465,80.68262953478032,87.39242039639376,28.070641566782378
2025,411605,CM CARACOL,continuante,4,101,152,137.3166021540364,139.73807268553105,123.0095154706621,133.2430398634748,121.90678623288348
2025,411607,CM MARIA ALTAMIRA C. OLEGÁRIO,continuante,4,5,10,50.62338169828783,9.193294255627045,45.35302169129052,49.121615011143,8.020183304794966
2025,411609,CM TIA RUTH COSTA DOS SANTOS,continuante,4,31,21,109.27729709318864,19.30591793681679,97.89297447211258,106.0355341186434,16.842384940069426
2025,411801,EDI MARIANA ROCHA DE SOUZA,continuante,4,208,310,291.56528059772074,284.9921219244383,261.17959369169904,282.9158579230498,248.6256824486439
2025,411802,EDI JOEL LUIZ DE AZEVEDO BASTOS,continuante,4,51,115,95.52755233989208,105.722883939711,85.57647644688778,92.69368208081796,92.2321080051421
2025,411803,EDI MARIA DE LOURDES FERREIRA,continuante,4,96,160,159.19101144216486,147.0927080900327,142.6037770412924,154.46853439980595,128.32293287671945
2025,411804,EDI MORRO DA FÉ,continuante,4,4,35,29.02376008500698,32.17652989469465,26.004883136609063,28.162756442636294,28.070641566782378
2025,430601,CM MENINO MALUQUINHO,continuante,4,115,332,243.01849919331312,305.2173692868178,217.69324084915132,235.8092398707421,266.2700857191928
2025,430602,CM VILA PINHEIRO,continuante,4,377,436,271.96908876639986,400.8276295453391,243.62607344897967,263.9009964394835,349.6799920890604
2025,430603,CM TIO MÁRIO,continuante,4,439,514,288.91707983195835,472.5353247392301,258.80743658646225,280.34621729210016,412.23742186646126
2025,430604,CM MONTEIRO LOBATO,continuante,4,69,113,136.96383429460548,103.88422508858558,122.69351947231684,132.9007370303186,90.6280713441831
2025,430605,CM NOVA HOLANDA,continuante,4,73,139,79.4926346905816,127.7867901532159,71.21300661684866,77.13444788743234,111.48054793665
2025,430607,CM PROFESSOR PAULO FREIRE,continuante,4,78,95,74.91287187971731,87.3362954284569,67.11062888360321,72.69054591781672,76.19174139555217
2025,430801,"EDI PESCADOR ISIDORO DUARTE - ""DORO""",continuante,4,176,219,172.0709016803488,201.33314419823225,154.14109130295168,166.96633657028502,175.64201437500975
2025,430802,EDI PROFESSORA KELITA FARIA DE PAULA,continuante,4,87,263,194.48148544191264,241.7836389229913,174.21563695998296,188.71209970937107,210.9308209161076
2025,430803,EDI PROFESSOR MOACYR DE GÓES,continuante,4,60,182,138.55130206861088,167.31795545241218,124.11551257702055,134.44111181804098,145.96733614726836
2025,430805,EDI PROFESSORA SOLANGE CONCEIÇÃO TRICARICO,continuante,4,178,217,157.07391305612643,199.49448534710683,140.70736107035026,152.41424074397125,174.03797771405075
2025,430806,EDI CLEIA SANTOS DE OLIVEIRA,continuante,4,74,223,180.5406170135053,205.01046190048305,161.72793909120486,175.18479377112746,178.85008769692772
2025,430807,EDI MARIA AMÉLIA CASTRO E SILVA BELFORT,continuante,4,161,190,160.2495766103957,174.6725908569138,143.55199933543253,155.49569672902274,152.38348279110434
2025,430809,EDI MEDALHISTA OLÍMPICO LUIZ FELIPE MARQUES FONTELES,continuante,4,406,432,270.9098691096634,397.1503118430883,242.67726493161985,262.87319903747385,346.4719187671425
2025,430810,EDI MEDALHISTA OLÍMPICO EVANDRO MOTTA MARCONDES GUERRA,continuante,4,402,442,290.8590917764454,406.34360609871527,260.54701671662514,282.23061852891755,354.49210207193744
2025,430811,EDI MEDALHISTA OLÍMPICO WILLIAM PEIXOTO ARJONA,continuante,4,387,424,300.0396543410742,389.7956764385866,268.77061402977426,291.1388353401358,340.0557721233065
2025,430812,EDI MEDALHISTA OLÍMPICO EDER FRANCIS CARBONERA,continuante,4,204,234,173.129585453199,215.1230855816728,155.08941982923085,167.9936139856587,187.67228933220215
2025,430813,EDI ARMANDO DE SALLES OLIVEIRA,continuante,4,82,104,67.69280493805921,95.61026025852124,60.64316657444502,65.68466569478916,83.40990636986764
2025,430815,EDI PESCADOR ALBANO ROSA,continuante,4,340,360,89.18311519475115,330.9585932025735,79.89337091176289,86.53745568007264,288.7265989726187
2025,431601,CM LUÍS CARLOS DE OLIVEIRA CÂMARA,continuante,4,23,14,95.7038024711405,12.87061195787786,85.73435461000412,92.86470366812416,11.228256626712952
2025,431602,CM BARBOSA LIMA SOBRINHO,continuante,4,289,326,256.0811926297321,299.7013927334416,229.3943028220734,248.4844222956661,261.45797573631586
2025,431603,CM CHICO MENDES,continuante,4,104,142,130.43792465844143,130.544778429904,116.8478584077468,126.5684216062781,113.8866029280885
2025,431604,CM CORAÇÃO DE GENEVE,continuante,4,109,150,127.08701145015164,137.89941383440564,113.84623807991224,123.3169148315157,120.30274957192448
2025,431605,CM SEMPRE VIDA DIQUE,continuante,4,306,343,265.0842273408044,315.3299929680076,237.45887751061056,257.2203777015099,275.09228735446726
2025,431606,CM VISCONDE DE SABUGOSA,continuante,4,61,80,71.3905812925086,73.54635404501634,63.9554945346263,69.27274575556302,64.16146643835972
2025,431607,CM ACAUÃ,continuante,4,32,54,21.498059368136992,49.643788980386034,19.26362950133986,20.860309215653164,43.30898984589281
2025,431608,CM ARI PIMENTEL,continuante,4,8,5,50.09581906586868,4.5966471278135215,44.8804509191738,48.60970277504608,4.010091652397483
2025,431801,EDI CARVALHO MOURÃO,continuante,4,26,30,26.221063229718304,27.579882766881127,23.494328699997837,25.443202922111848,24.060549914384897
2025,431802,EDI PROFESSOR CARLOS FALSETH,continuante,4,158,213,242.8419808944732,195.81716764485603,217.5351224972732,235.63795807116352,170.82990439213276
2025,431803,EDI PROFESSOR EMMANUEL PEREIRA FILHO,continuante,4,31,30,40.42919872061268,27.579882766881127,36.22145434486624,39.22984731836078,24.060549914384897
2025,5001,CP ASSOCIAÇÃO AMIGOS DA CRIANÇA - CRECHE ROCHA MIRANDA,continuante,1,490,674,514.4132922669668,619.6280328292627,495.5782090071146,499.1529773722556,540.5603547431807
2025,5002,CP CRECHE EFFATÁ,continuante,1,116,139,106.72391948794755,127.7867901532159,102.78301375546197,103.5579036740742,111.48054793665
2025,5003,CP CRECHE PINTINHO DOURADO,continuante,1,175,197,150.74024991194256,181.1078968358528,145.19120510160212,146.26846872832206,157.99761110446082
2025,5004,CP CRECHE CASULO SÃO RAFAEL ARCANJO,continuante,1,72,98,75.71208666111399,90.09428370514502,72.90428180639289,73.46605161273378,78.59779638699065
2025,5005,CP CRECHE APÓSTOLO SÃO PEDRO,continuante,1,147,194,148.46081472890907,178.34990855916462,142.9950474918864,144.05665407375875,155.5915561130223
2025,5006,CP CRECHE CARDEAL CÂMARA,continuante,1,470,562,428.9118814575474,516.6631371662398,413.2003832559166,416.1880065664446,450.73430172947707
2025,5007,CP CENTRO COMUNITÁRIO FLOR DO AMANHÃ,continuante,1,75,115,88.5557326289228,105.722883939711,85.27863665409059,85.92868471635083,92.2321080051421
2025,5008,CP ASSOCIAÇÃO HOUSE BABY - VILA KOSMOS,continuante,1,223,261,199.4152295048197,239.94498007186584,192.08790236348656,193.49948190888605,209.32678425514865
2025,5009,CP ASSOCIAÇÃO CRECHE ESPERANÇA - IRAJÁ,continuante,1,249,387,295.40833618414075,355.78048769276654,284.5740833371368,286.6449074383044,310.3810938955652
2025,5010,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL VII,continuante,1,641,529,403.7267329340677,486.3252661226706,388.9353139468561,391.7499874482815,424.2676968236537
2025,5012,CP ASSOCIAÇÃO CENTRO EDUCACIONAL REBRAL XI,continuante,1,351,460,351.08059732500215,422.891535758844,338.21248204102136,340.66562448284947,368.9284320205684
2025,5013,CP CENTRO EDUCACIONAL SOMAR,continuante,1,281,372,283.9729918469954,341.990546309326,273.55650505095883,275.54879802789515,298.3508189383727
2025,5014,CP AEMMAC - MARECHAL HERMES,continuante,1,407,448,341.9269512244288,411.8595826520916,329.39324354949184,331.7835256459828,359.30421205481446
2025,5015,CP AEMMAC - ROCHA MIRANDA,continuante,1,578,648,494.56179422774255,595.7254677646324,476.451936403296,479.8903834608296,519.7078781507138
2025,5016,CP ASSOCIAÇÃO EDUCACIONAL E CULTURAL SÃO BERNARDO - CSB,continuante,1,338,442,337.35040436245146,406.34360609871527,324.9838904699947,327.3427442226014,354.49210207193744
2025,514009,EM MATO GROSSO,continuante,4,64,69,66.10825790039848,63.433730363826605,59.22378933120367,64.14712499837911,55.339264803085264
2025,514501,CIEP DOM OSCAR ROMERO,continuante,4,46,42,55.3725533077448,38.61183587363358,49.60715079407027,53.72990018679506,33.68476988013885
2025,514601,CM TIO SEBASTIÃO XAVIER,continuante,4,72,120,118.26963932720004,110.31953106752452,105.94797213135352,114.76111424484208,96.2421996575396
2025,514602,CM JECIÁ DE FREITAS FERREIRA,continuante,4,470,578,525.8949702233477,531.372407975243,471.0831781104041,510.2940458930563,463.566595017149
2025,514603,CM AMÁLIA FERNANDEZ CONDE,continuante,4,110,164,197.65806498739417,150.7700257922835,177.0610956666896,191.79444451232,131.5310061986374
2025,514604,CM ESTRELINHA DOURADA,continuante,4,80,130,152.31060278888262,119.51282532315156,136.44056943067125,147.7922363405379,104.26238296233456
2025,514605,CM O SONHO DE RAMON PASCUAL,continuante,4,149,194,197.65806498739417,178.34990855916462,177.0610956666896,191.79444451232,155.5915561130223
2025,514606,CM ACALANTO,continuante,4,112,152,135.9055402909092,139.73807268553105,121.74554005292389,131.87383782141157,121.90678623288348
2025,514607,CM SEMENTINHA,continuante,4,104,159,191.12849872428404,146.17337866447,171.2121594372563,185.45858093691027,127.52091454623996
2025,514608,CM JOSEPH BARBERA,continuante,4,158,215,173.129585453199,197.65582649598144,155.08941982923085,167.9936139856587,172.43394105309176
2025,514609,CM PARQUE BOM MENINO,continuante,4,287,349,371.0191649709078,320.8459695213838,332.3513484628495,360.0127050396771,279.9043973373443
2025,514801,EDI DEPUTADO PEDRO FERNANDES,continuante,4,123,192,245.4897685843904,176.51124970803923,219.90690960534545,238.20719788035933,153.98751945206334
2025,514802,EDI LUXEMBURGO,continuante,4,81,101,67.51673756695767,92.85227198183313,60.48545209084051,65.5138214459632,81.00385137842915
2025,514803,EDI JOSÉ ALPOIM,continuante,4,58,57,60.475474708510696,52.401777257074144,54.17815517865757,58.681440998005286,45.7150448373313
2025,515015,EM PADRE DEHON,continuante,4,80,104,92.53142737252584,95.61026025852124,82.89266165446217,89.7864385851268,83.40990636986764
2025,515021,EM MOZART LAGO,continuante,4,71,88,83.89700463045324,80.90098944951798,75.15827394840674,81.40816009896452,70.5776130821957
2025,515046,EM ADELMAR TAVARES,continuante,4,55,71,51.85446121765092,65.272389214952,46.45577641605863,50.31617397124308,56.94330146404425
2025,515053,EM SENADOR FRANCISCO GALLOTTI,continuante,4,34,62,40.42919872061272,56.99842438488767,36.22145434486621,39.22984731836082,49.72513648972879
2025,515064,EM MESTRE DARCY DO JONGO,continuante,4,24,21,22.371951358440075,19.30591793681679,20.046431310847343,21.70827678456888,16.842384940069426
2025,515501,CIEP AUGUSTO PINHEIRO DE CARVALHO,continuante,4,76,80,88.65446455197537,73.54635404501634,79.41982576140754,86.02448770996361,64.16146643835972
2025,515503,CIEP METALÚRGICO BENEDITO CERQUEIRA,continuante,4,47,69,56.95601751982585,63.433730363826605,51.02555831395922,55.26639018016109,55.339264803085264
2025,515601,CM OLGA BENÁRIO,continuante,4,102,102,130.0851893589384,93.77160140739583,116.53189157215736,126.22615036714406,81.80586970890865
2025,515602,CM SÃO MIGUEL ARCANJO,continuante,4,339,499,419.7567367249652,458.7453833557895,376.00860342521327,407.3044535552002,400.2071469092688
2025,515604,CM GERCINDA ROSA FONSECA,continuante,4,222,303,295.8024428495963,278.5568159454994,264.97508180834984,287.0273227421497,243.01155413528747
2025,515605,CM JOSÉ RAIMUNDO DE SOUZA ALVES,continuante,4,244,288,289.97635773973406,264.76687456205883,259.7562972801544,281.37407121710424,230.98127917809495
2025,515606,CM JOSUÉ DE CASTRO,continuante,4,153,189,226.24985362211808,173.75326143135112,202.67252841226968,219.5380441431282,151.58146446062486
2025,515607,CM MANÉ GARRINCHA I,continuante,4,299,327,301.98172568402384,300.6207221590043,270.51024736417656,293.02329421333224,262.25999406679534
2025,515608,CM MARIA JOSÉ DE PAULA DE JESUS,continuante,4,128,182,160.2495766103957,167.31795545241218,143.55199933543253,155.49569672902274,145.96733614726836
